r,type,scenario,ID,condition,anty,anti_needed
1,UN,UNCNOT6_1,sj472,0,0,0
1,UY,UNCNEED3_1,sj472,0,0,1
2,UY,UNCNEED5_1,sj472,0,1,1
2,YY,NEED3_1,sj472,0,1,1
2,YY,NEED5_1,sj472,0,1,1
1,NN,NOTNEED1_1.2,sj473,2,0,0
1,NN,NOTNEED2_1.2,sj473,2,0,0
1,NN,NOTNEED3_1.2,sj473,2,0,0
1,NN,NOTNEED4_1.2,sj473,2,0,0
1,NN,NOTNEED5_1.2,sj473,2,0,0
1,NN,NOTNEED6_1.2,sj473,2,0,0
1,UN,UNCNOT1_1.2,sj473,2,0,0
1,UN,UNCNOT2_1.2,sj473,2,0,0
1,UN,UNCNOT3_1.2,sj473,2,0,0
1,UN,UNCNOT4_1.2,sj473,2,0,0
1,UN,UNCNOT5_1.2,sj473,2,0,0
1,UN,UNCNOT6_1.2,sj473,2,0,0
2,UY,UNCNEED3_1.2,sj473,2,1,1
2,UY,UNCNEED5_1.2,sj473,2,1,1
2,YY,NEED3_1.2,sj473,2,1,1
2,YY,NEED5_1.2,sj473,2,1,1
1,NN,NOTNEED1_1.2,sj474,2,0,0
1,NN,NOTNEED2_1.2,sj474,2,0,0
1,NN,NOTNEED3_1.2,sj474,2,0,0
1,NN,NOTNEED4_1.2,sj474,2,0,0
1,NN,NOTNEED5_1.2,sj474,2,0,0
1,NN,NOTNEED6_1.2,sj474,2,0,0
1,UN,UNCNOT1_1.2,sj474,2,0,0
2,UN,UNCNOT2_1.2,sj474,2,1,0
1,UN,UNCNOT3_1.2,sj474,2,0,0
1,UN,UNCNOT4_1.2,sj474,2,0,0
1,UN,UNCNOT5_1.2,sj474,2,0,0
1,UN,UNCNOT6_1.2,sj474,2,0,0
2,UY,UNCNEED3_1.2,sj474,2,1,1
2,UY,UNCNEED5_1.2,sj474,2,1,1
2,YY,NEED3_1.2,sj474,2,1,1
2,YY,NEED5_1.2,sj474,2,1,1
1,NN,NOTNEED1_1,sj475,0,0,0
1,NN,NOTNEED2_1,sj475,0,0,0
1,NN,NOTNEED3_1,sj475,0,0,0
1,NN,NOTNEED4_1,sj475,0,0,0
1,NN,NOTNEED5_1,sj475,0,0,0
1,NN,NOTNEED6_1,sj475,0,0,0
1,UN,UNCNOT1_1,sj475,0,0,0
1,UN,UNCNOT2_1,sj475,0,0,0
1,UN,UNCNOT3_1,sj475,0,0,0
1,UN,UNCNOT4_1,sj475,0,0,0
1,UN,UNCNOT5_1,sj475,0,0,0
1,UN,UNCNOT6_1,sj475,0,0,0
1,UY,UNCNEED3_1,sj475,0,0,1
1,UY,UNCNEED5_1,sj475,0,0,1
2,YY,NEED3_1,sj475,0,1,1
2,YY,NEED5_1,sj475,0,1,1
1,NN,NOTNEED1_1.2,sj476,2,0,0
1,NN,NOTNEED2_1.2,sj476,2,0,0
1,NN,NOTNEED3_1.2,sj476,2,0,0
1,NN,NOTNEED4_1.2,sj476,2,0,0
1,NN,NOTNEED5_1.2,sj476,2,0,0
1,NN,NOTNEED6_1.2,sj476,2,0,0
1,UN,UNCNOT1_1.2,sj476,2,0,0
1,UN,UNCNOT2_1.2,sj476,2,0,0
1,UN,UNCNOT3_1.2,sj476,2,0,0
1,UN,UNCNOT4_1.2,sj476,2,0,0
1,UN,UNCNOT5_1.2,sj476,2,0,0
1,UN,UNCNOT6_1.2,sj476,2,0,0
2,UY,UNCNEED3_1.2,sj476,2,1,1
2,UY,UNCNEED5_1.2,sj476,2,1,1
2,YY,NEED3_1.2,sj476,2,1,1
2,YY,NEED5_1.2,sj476,2,1,1
1,NN,NOTNEED1_1.1,sj477,1,0,0
1,NN,NOTNEED2_1.1,sj477,1,0,0
1,NN,NOTNEED3_1.1,sj477,1,0,0
1,NN,NOTNEED4_1.1,sj477,1,0,0
1,NN,NOTNEED5_1.1,sj477,1,0,0
1,NN,NOTNEED6_1.1,sj477,1,0,0
1,UN,UNCNOT1_1.1,sj477,1,0,0
1,UN,UNCNOT2_1.1,sj477,1,0,0
1,UN,UNCNOT3_1.1,sj477,1,0,0
1,UN,UNCNOT4_1.1,sj477,1,0,0
1,UN,UNCNOT5_1.1,sj477,1,0,0
1,UN,UNCNOT6_1.1,sj477,1,0,0
2,UY,UNCNEED3_1.1,sj477,1,1,1
2,UY,UNCNEED5_1.1,sj477,1,1,1
2,YY,NEED3_1.1,sj477,1,1,1
2,YY,NEED5_1.1,sj477,1,1,1
1,NN,NOTNEED1_1.2,sj478,2,0,0
1,NN,NOTNEED2_1.2,sj478,2,0,0
1,NN,NOTNEED3_1.2,sj478,2,0,0
1,NN,NOTNEED4_1.2,sj478,2,0,0
1,NN,NOTNEED5_1.2,sj478,2,0,0
1,NN,NOTNEED6_1.2,sj478,2,0,0
1,UN,UNCNOT1_1.2,sj478,2,0,0
1,UN,UNCNOT2_1.2,sj478,2,0,0
1,UN,UNCNOT3_1.2,sj478,2,0,0
1,UN,UNCNOT4_1.2,sj478,2,0,0
1,UN,UNCNOT5_1.2,sj478,2,0,0
1,UN,UNCNOT6_1.2,sj478,2,0,0
2,UY,UNCNEED3_1.2,sj478,2,1,1
2,UY,UNCNEED5_1.2,sj478,2,1,1
2,YY,NEED3_1.2,sj478,2,1,1
2,YY,NEED5_1.2,sj478,2,1,1
1,NN,NOTNEED1_1,sj479,0,0,0
1,NN,NOTNEED2_1,sj479,0,0,0
1,NN,NOTNEED3_1,sj479,0,0,0
1,NN,NOTNEED4_1,sj479,0,0,0
1,NN,NOTNEED5_1,sj479,0,0,0
1,NN,NOTNEED6_1,sj479,0,0,0
2,UN,UNCNOT1_1,sj479,0,1,0
2,UN,UNCNOT2_1,sj479,0,1,0
2,UN,UNCNOT3_1,sj479,0,1,0
2,UN,UNCNOT4_1,sj479,0,1,0
2,UN,UNCNOT5_1,sj479,0,1,0
2,UN,UNCNOT6_1,sj479,0,1,0
2,UY,UNCNEED3_1,sj479,0,1,1
2,UY,UNCNEED5_1,sj479,0,1,1
2,YY,NEED3_1,sj479,0,1,1
2,YY,NEED5_1,sj479,0,1,1
1,NN,NOTNEED1_1,sj480,0,0,0
1,NN,NOTNEED2_1,sj480,0,0,0
1,NN,NOTNEED3_1,sj480,0,0,0
1,NN,NOTNEED4_1,sj480,0,0,0
1,NN,NOTNEED5_1,sj480,0,0,0
1,NN,NOTNEED6_1,sj480,0,0,0
2,UN,UNCNOT1_1,sj480,0,1,0
2,UN,UNCNOT2_1,sj480,0,1,0
2,UN,UNCNOT3_1,sj480,0,1,0
2,UN,UNCNOT4_1,sj480,0,1,0
2,UN,UNCNOT5_1,sj480,0,1,0
1,UN,UNCNOT6_1,sj480,0,0,0
2,UY,UNCNEED3_1,sj480,0,1,1
2,UY,UNCNEED5_1,sj480,0,1,1
2,YY,NEED3_1,sj480,0,1,1
2,YY,NEED5_1,sj480,0,1,1
1,NN,NOTNEED1_1.2,sj481,2,0,0
1,NN,NOTNEED2_1.2,sj481,2,0,0
1,NN,NOTNEED3_1.2,sj481,2,0,0
1,NN,NOTNEED4_1.2,sj481,2,0,0
1,NN,NOTNEED5_1.2,sj481,2,0,0
1,NN,NOTNEED6_1.2,sj481,2,0,0
1,UN,UNCNOT1_1.2,sj481,2,0,0
1,UN,UNCNOT2_1.2,sj481,2,0,0
1,UN,UNCNOT3_1.2,sj481,2,0,0
1,UN,UNCNOT4_1.2,sj481,2,0,0
1,UN,UNCNOT5_1.2,sj481,2,0,0
1,UN,UNCNOT6_1.2,sj481,2,0,0
2,UY,UNCNEED3_1.2,sj481,2,1,1
2,UY,UNCNEED5_1.2,sj481,2,1,1
2,YY,NEED3_1.2,sj481,2,1,1
2,YY,NEED5_1.2,sj481,2,1,1
1,NN,NOTNEED1_1.2,sj482,2,0,0
1,NN,NOTNEED2_1.2,sj482,2,0,0
1,NN,NOTNEED3_1.2,sj482,2,0,0
1,NN,NOTNEED4_1.2,sj482,2,0,0
1,NN,NOTNEED5_1.2,sj482,2,0,0
1,NN,NOTNEED6_1.2,sj482,2,0,0
1,UN,UNCNOT1_1.2,sj482,2,0,0
1,UN,UNCNOT2_1.2,sj482,2,0,0
1,UN,UNCNOT3_1.2,sj482,2,0,0
1,UN,UNCNOT4_1.2,sj482,2,0,0
1,UN,UNCNOT5_1.2,sj482,2,0,0
1,UN,UNCNOT6_1.2,sj482,2,0,0
2,UY,UNCNEED3_1.2,sj482,2,1,1
2,UY,UNCNEED5_1.2,sj482,2,1,1
2,YY,NEED3_1.2,sj482,2,1,1
2,YY,NEED5_1.2,sj482,2,1,1
1,NN,NOTNEED1_1.2,sj483,2,0,0
1,NN,NOTNEED2_1.2,sj483,2,0,0
1,NN,NOTNEED3_1.2,sj483,2,0,0
1,NN,NOTNEED4_1.2,sj483,2,0,0
1,NN,NOTNEED5_1.2,sj483,2,0,0
1,NN,NOTNEED6_1.2,sj483,2,0,0
1,UN,UNCNOT1_1.2,sj483,2,0,0
1,UN,UNCNOT2_1.2,sj483,2,0,0
1,UN,UNCNOT3_1.2,sj483,2,0,0
1,UN,UNCNOT4_1.2,sj483,2,0,0
1,UN,UNCNOT5_1.2,sj483,2,0,0
1,UN,UNCNOT6_1.2,sj483,2,0,0
2,UY,UNCNEED3_1.2,sj483,2,1,1
2,UY,UNCNEED5_1.2,sj483,2,1,1
2,YY,NEED3_1.2,sj483,2,1,1
2,YY,NEED5_1.2,sj483,2,1,1
1,NN,NOTNEED1_1,sj484,0,0,0
1,NN,NOTNEED2_1,sj484,0,0,0
1,NN,NOTNEED3_1,sj484,0,0,0
1,NN,NOTNEED4_1,sj484,0,0,0
1,NN,NOTNEED5_1,sj484,0,0,0
1,NN,NOTNEED6_1,sj484,0,0,0
1,UN,UNCNOT1_1,sj484,0,0,0
1,UN,UNCNOT2_1,sj484,0,0,0
2,UN,UNCNOT3_1,sj484,0,1,0
2,UN,UNCNOT4_1,sj484,0,1,0
2,UN,UNCNOT5_1,sj484,0,1,0
2,UN,UNCNOT6_1,sj484,0,1,0
2,UY,UNCNEED3_1,sj484,0,1,1
2,UY,UNCNEED5_1,sj484,0,1,1
2,YY,NEED3_1,sj484,0,1,1
2,YY,NEED5_1,sj484,0,1,1
1,NN,NOTNEED1_1.1,sj485,1,0,0
1,NN,NOTNEED2_1.1,sj485,1,0,0
1,NN,NOTNEED3_1.1,sj485,1,0,0
1,NN,NOTNEED4_1.1,sj485,1,0,0
1,NN,NOTNEED5_1.1,sj485,1,0,0
1,NN,NOTNEED6_1.1,sj485,1,0,0
1,UN,UNCNOT1_1.1,sj485,1,0,0
1,UN,UNCNOT2_1.1,sj485,1,0,0
1,UN,UNCNOT3_1.1,sj485,1,0,0
1,UN,UNCNOT4_1.1,sj485,1,0,0
1,UN,UNCNOT5_1.1,sj485,1,0,0
1,UN,UNCNOT6_1.1,sj485,1,0,0
2,UY,UNCNEED3_1.1,sj485,1,1,1
2,UY,UNCNEED5_1.1,sj485,1,1,1
2,YY,NEED3_1.1,sj485,1,1,1
2,YY,NEED5_1.1,sj485,1,1,1
1,NN,NOTNEED1_1.1,sj486,1,0,0
1,NN,NOTNEED2_1.1,sj486,1,0,0
1,NN,NOTNEED3_1.1,sj486,1,0,0
1,NN,NOTNEED4_1.1,sj486,1,0,0
1,NN,NOTNEED5_1.1,sj486,1,0,0
1,NN,NOTNEED6_1.1,sj486,1,0,0
1,UN,UNCNOT1_1.1,sj486,1,0,0
1,UN,UNCNOT2_1.1,sj486,1,0,0
1,UN,UNCNOT3_1.1,sj486,1,0,0
1,UN,UNCNOT4_1.1,sj486,1,0,0
1,UN,UNCNOT5_1.1,sj486,1,0,0
1,UN,UNCNOT6_1.1,sj486,1,0,0
2,UY,UNCNEED3_1.1,sj486,1,1,1
2,UY,UNCNEED5_1.1,sj486,1,1,1
2,YY,NEED3_1.1,sj486,1,1,1
2,YY,NEED5_1.1,sj486,1,1,1
1,NN,NOTNEED1_1.2,sj487,2,0,0
1,NN,NOTNEED2_1.2,sj487,2,0,0
1,NN,NOTNEED3_1.2,sj487,2,0,0
1,NN,NOTNEED4_1.2,sj487,2,0,0
1,NN,NOTNEED5_1.2,sj487,2,0,0
1,NN,NOTNEED6_1.2,sj487,2,0,0
1,UN,UNCNOT1_1.2,sj487,2,0,0
1,UN,UNCNOT2_1.2,sj487,2,0,0
1,UN,UNCNOT3_1.2,sj487,2,0,0
1,UN,UNCNOT4_1.2,sj487,2,0,0
1,UN,UNCNOT5_1.2,sj487,2,0,0
1,UN,UNCNOT6_1.2,sj487,2,0,0
2,UY,UNCNEED3_1.2,sj487,2,1,1
2,UY,UNCNEED5_1.2,sj487,2,1,1
2,YY,NEED3_1.2,sj487,2,1,1
2,YY,NEED5_1.2,sj487,2,1,1
1,NN,NOTNEED1_1,sj488,0,0,0
1,NN,NOTNEED2_1,sj488,0,0,0
1,NN,NOTNEED3_1,sj488,0,0,0
1,NN,NOTNEED4_1,sj488,0,0,0
1,NN,NOTNEED5_1,sj488,0,0,0
1,NN,NOTNEED6_1,sj488,0,0,0
1,UN,UNCNOT1_1,sj488,0,0,0
1,UN,UNCNOT2_1,sj488,0,0,0
1,UN,UNCNOT3_1,sj488,0,0,0
2,UN,UNCNOT4_1,sj488,0,1,0
1,UN,UNCNOT5_1,sj488,0,0,0
1,UN,UNCNOT6_1,sj488,0,0,0
2,UY,UNCNEED3_1,sj488,0,1,1
2,UY,UNCNEED5_1,sj488,0,1,1
2,YY,NEED3_1,sj488,0,1,1
2,YY,NEED5_1,sj488,0,1,1
1,NN,NOTNEED1_1.2,sj489,2,0,0
1,NN,NOTNEED2_1.2,sj489,2,0,0
1,NN,NOTNEED3_1.2,sj489,2,0,0
1,NN,NOTNEED4_1.2,sj489,2,0,0
1,NN,NOTNEED5_1.2,sj489,2,0,0
1,NN,NOTNEED6_1.2,sj489,2,0,0
1,UN,UNCNOT1_1.2,sj489,2,0,0
1,UN,UNCNOT2_1.2,sj489,2,0,0
1,UN,UNCNOT3_1.2,sj489,2,0,0
1,UN,UNCNOT4_1.2,sj489,2,0,0
1,UN,UNCNOT5_1.2,sj489,2,0,0
1,UN,UNCNOT6_1.2,sj489,2,0,0
2,UY,UNCNEED3_1.2,sj489,2,1,1
2,UY,UNCNEED5_1.2,sj489,2,1,1
2,YY,NEED3_1.2,sj489,2,1,1
2,YY,NEED5_1.2,sj489,2,1,1
1,NN,NOTNEED1_1.2,sj490,2,0,0
1,NN,NOTNEED2_1.2,sj490,2,0,0
1,NN,NOTNEED3_1.2,sj490,2,0,0
1,NN,NOTNEED4_1.2,sj490,2,0,0
1,NN,NOTNEED5_1.2,sj490,2,0,0
1,NN,NOTNEED6_1.2,sj490,2,0,0
1,UN,UNCNOT1_1.2,sj490,2,0,0
1,UN,UNCNOT2_1.2,sj490,2,0,0
1,UN,UNCNOT3_1.2,sj490,2,0,0
1,UN,UNCNOT4_1.2,sj490,2,0,0
1,UN,UNCNOT5_1.2,sj490,2,0,0
1,UN,UNCNOT6_1.2,sj490,2,0,0
2,UY,UNCNEED3_1.2,sj490,2,1,1
2,UY,UNCNEED5_1.2,sj490,2,1,1
2,YY,NEED3_1.2,sj490,2,1,1
2,YY,NEED5_1.2,sj490,2,1,1
1,NN,NOTNEED1_1,sj491,0,0,0
1,NN,NOTNEED2_1,sj491,0,0,0
1,NN,NOTNEED3_1,sj491,0,0,0
1,NN,NOTNEED4_1,sj491,0,0,0
1,NN,NOTNEED5_1,sj491,0,0,0
1,NN,NOTNEED6_1,sj491,0,0,0
1,UN,UNCNOT1_1,sj491,0,0,0
1,UN,UNCNOT2_1,sj491,0,0,0
1,UN,UNCNOT3_1,sj491,0,0,0
1,UN,UNCNOT4_1,sj491,0,0,0
1,UN,UNCNOT5_1,sj491,0,0,0
1,UN,UNCNOT6_1,sj491,0,0,0
2,UY,UNCNEED3_1,sj491,0,1,1
2,UY,UNCNEED5_1,sj491,0,1,1
2,YY,NEED3_1,sj491,0,1,1
2,YY,NEED5_1,sj491,0,1,1
1,NN,NOTNEED1_1.2,sj492,2,0,0
1,NN,NOTNEED2_1.2,sj492,2,0,0
1,NN,NOTNEED3_1.2,sj492,2,0,0
1,NN,NOTNEED4_1.2,sj492,2,0,0
1,NN,NOTNEED5_1.2,sj492,2,0,0
1,NN,NOTNEED6_1.2,sj492,2,0,0
1,UN,UNCNOT1_1.2,sj492,2,0,0
1,UN,UNCNOT2_1.2,sj492,2,0,0
1,UN,UNCNOT3_1.2,sj492,2,0,0
1,UN,UNCNOT4_1.2,sj492,2,0,0
1,UN,UNCNOT5_1.2,sj492,2,0,0
1,UN,UNCNOT6_1.2,sj492,2,0,0
2,UY,UNCNEED3_1.2,sj492,2,1,1
2,UY,UNCNEED5_1.2,sj492,2,1,1
2,YY,NEED3_1.2,sj492,2,1,1
2,YY,NEED5_1.2,sj492,2,1,1
1,NN,NOTNEED1_1.1,sj493,1,0,0
1,NN,NOTNEED2_1.1,sj493,1,0,0
1,NN,NOTNEED3_1.1,sj493,1,0,0
1,NN,NOTNEED4_1.1,sj493,1,0,0
1,NN,NOTNEED5_1.1,sj493,1,0,0
1,NN,NOTNEED6_1.1,sj493,1,0,0
1,UN,UNCNOT1_1.1,sj493,1,0,0
1,UN,UNCNOT2_1.1,sj493,1,0,0
1,UN,UNCNOT3_1.1,sj493,1,0,0
1,UN,UNCNOT4_1.1,sj493,1,0,0
1,UN,UNCNOT5_1.1,sj493,1,0,0
1,UN,UNCNOT6_1.1,sj493,1,0,0
2,UY,UNCNEED3_1.1,sj493,1,1,1
2,UY,UNCNEED5_1.1,sj493,1,1,1
2,YY,NEED3_1.1,sj493,1,1,1
2,YY,NEED5_1.1,sj493,1,1,1
1,NN,NOTNEED1_1.2,sj494,2,0,0
1,NN,NOTNEED2_1.2,sj494,2,0,0
1,NN,NOTNEED3_1.2,sj494,2,0,0
1,NN,NOTNEED4_1.2,sj494,2,0,0
1,NN,NOTNEED5_1.2,sj494,2,0,0
1,NN,NOTNEED6_1.2,sj494,2,0,0
1,UN,UNCNOT1_1.2,sj494,2,0,0
1,UN,UNCNOT2_1.2,sj494,2,0,0
1,UN,UNCNOT3_1.2,sj494,2,0,0
1,UN,UNCNOT4_1.2,sj494,2,0,0
1,UN,UNCNOT5_1.2,sj494,2,0,0
1,UN,UNCNOT6_1.2,sj494,2,0,0
2,UY,UNCNEED3_1.2,sj494,2,1,1
2,UY,UNCNEED5_1.2,sj494,2,1,1
2,YY,NEED3_1.2,sj494,2,1,1
2,YY,NEED5_1.2,sj494,2,1,1
1,NN,NOTNEED1_1.1,sj495,1,0,0
1,NN,NOTNEED2_1.1,sj495,1,0,0
1,NN,NOTNEED3_1.1,sj495,1,0,0
1,NN,NOTNEED4_1.1,sj495,1,0,0
1,NN,NOTNEED5_1.1,sj495,1,0,0
1,NN,NOTNEED6_1.1,sj495,1,0,0
1,UN,UNCNOT1_1.1,sj495,1,0,0
1,UN,UNCNOT2_1.1,sj495,1,0,0
1,UN,UNCNOT3_1.1,sj495,1,0,0
1,UN,UNCNOT4_1.1,sj495,1,0,0
1,UN,UNCNOT5_1.1,sj495,1,0,0
1,UN,UNCNOT6_1.1,sj495,1,0,0
2,UY,UNCNEED3_1.1,sj495,1,1,1
2,UY,UNCNEED5_1.1,sj495,1,1,1
2,YY,NEED3_1.1,sj495,1,1,1
2,YY,NEED5_1.1,sj495,1,1,1
1,NN,NOTNEED1_1.2,sj496,2,0,0
1,NN,NOTNEED2_1.2,sj496,2,0,0
1,NN,NOTNEED3_1.2,sj496,2,0,0
1,NN,NOTNEED4_1.2,sj496,2,0,0
1,NN,NOTNEED5_1.2,sj496,2,0,0
1,NN,NOTNEED6_1.2,sj496,2,0,0
1,UN,UNCNOT1_1.2,sj496,2,0,0
1,UN,UNCNOT2_1.2,sj496,2,0,0
1,UN,UNCNOT3_1.2,sj496,2,0,0
1,UN,UNCNOT4_1.2,sj496,2,0,0
1,UN,UNCNOT5_1.2,sj496,2,0,0
1,UN,UNCNOT6_1.2,sj496,2,0,0
2,UY,UNCNEED3_1.2,sj496,2,1,1
2,UY,UNCNEED5_1.2,sj496,2,1,1
2,YY,NEED3_1.2,sj496,2,1,1
1,YY,NEED5_1.2,sj496,2,0,1
1,NN,NOTNEED1_1,sj497,0,0,0
2,NN,NOTNEED2_1,sj497,0,1,0
1,NN,NOTNEED3_1,sj497,0,0,0
1,NN,NOTNEED4_1,sj497,0,0,0
1,NN,NOTNEED5_1,sj497,0,0,0
1,NN,NOTNEED6_1,sj497,0,0,0
1,UN,UNCNOT1_1,sj497,0,0,0
2,UN,UNCNOT2_1,sj497,0,1,0
2,UN,UNCNOT3_1,sj497,0,1,0
2,UN,UNCNOT4_1,sj497,0,1,0
2,UN,UNCNOT5_1,sj497,0,1,0
2,UN,UNCNOT6_1,sj497,0,1,0
2,UY,UNCNEED3_1,sj497,0,1,1
2,UY,UNCNEED5_1,sj497,0,1,1
2,YY,NEED3_1,sj497,0,1,1
2,YY,NEED5_1,sj497,0,1,1
1,NN,NOTNEED1_1,sj498,0,0,0
1,NN,NOTNEED2_1,sj498,0,0,0
1,NN,NOTNEED3_1,sj498,0,0,0
1,NN,NOTNEED4_1,sj498,0,0,0
1,NN,NOTNEED5_1,sj498,0,0,0
1,NN,NOTNEED6_1,sj498,0,0,0
1,UN,UNCNOT1_1,sj498,0,0,0
1,UN,UNCNOT2_1,sj498,0,0,0
2,UN,UNCNOT3_1,sj498,0,1,0
2,UN,UNCNOT4_1,sj498,0,1,0
1,UN,UNCNOT5_1,sj498,0,0,0
2,UN,UNCNOT6_1,sj498,0,1,0
2,UY,UNCNEED3_1,sj498,0,1,1
2,UY,UNCNEED5_1,sj498,0,1,1
2,YY,NEED3_1,sj498,0,1,1
2,YY,NEED5_1,sj498,0,1,1
1,NN,NOTNEED1_1,sj499,0,0,0
1,NN,NOTNEED2_1,sj499,0,0,0
1,NN,NOTNEED3_1,sj499,0,0,0
1,NN,NOTNEED4_1,sj499,0,0,0
1,NN,NOTNEED5_1,sj499,0,0,0
1,NN,NOTNEED6_1,sj499,0,0,0
1,UN,UNCNOT1_1,sj499,0,0,0
1,UN,UNCNOT2_1,sj499,0,0,0
1,UN,UNCNOT3_1,sj499,0,0,0
1,UN,UNCNOT4_1,sj499,0,0,0
1,UN,UNCNOT5_1,sj499,0,0,0
1,UN,UNCNOT6_1,sj499,0,0,0
1,UY,UNCNEED3_1,sj499,0,0,1
1,UY,UNCNEED5_1,sj499,0,0,1
1,YY,NEED3_1,sj499,0,0,1
1,YY,NEED5_1,sj499,0,0,1
1,NN,NOTNEED1_1.1,sj500,1,0,0
1,NN,NOTNEED2_1.1,sj500,1,0,0
1,NN,NOTNEED3_1.1,sj500,1,0,0
1,NN,NOTNEED4_1.1,sj500,1,0,0
1,NN,NOTNEED5_1.1,sj500,1,0,0
1,NN,NOTNEED6_1.1,sj500,1,0,0
1,UN,UNCNOT1_1.1,sj500,1,0,0
2,UN,UNCNOT2_1.1,sj500,1,1,0
1,UN,UNCNOT3_1.1,sj500,1,0,0
2,UN,UNCNOT4_1.1,sj500,1,1,0
1,UN,UNCNOT5_1.1,sj500,1,0,0
2,UN,UNCNOT6_1.1,sj500,1,1,0
2,UY,UNCNEED3_1.1,sj500,1,1,1
2,UY,UNCNEED5_1.1,sj500,1,1,1
2,YY,NEED3_1.1,sj500,1,1,1
2,YY,NEED5_1.1,sj500,1,1,1
1,NN,NOTNEED1_1,sj501,0,0,0
1,NN,NOTNEED2_1,sj501,0,0,0
1,NN,NOTNEED3_1,sj501,0,0,0
1,NN,NOTNEED4_1,sj501,0,0,0
1,NN,NOTNEED5_1,sj501,0,0,0
1,NN,NOTNEED6_1,sj501,0,0,0
1,UN,UNCNOT1_1,sj501,0,0,0
1,UN,UNCNOT2_1,sj501,0,0,0
2,UN,UNCNOT3_1,sj501,0,1,0
2,UN,UNCNOT4_1,sj501,0,1,0
1,UN,UNCNOT5_1,sj501,0,0,0
2,UN,UNCNOT6_1,sj501,0,1,0
2,UY,UNCNEED3_1,sj501,0,1,1
2,UY,UNCNEED5_1,sj501,0,1,1
2,YY,NEED3_1,sj501,0,1,1
2,YY,NEED5_1,sj501,0,1,1
1,NN,NOTNEED1_1.2,sj502,2,0,0
1,NN,NOTNEED2_1.2,sj502,2,0,0
1,NN,NOTNEED3_1.2,sj502,2,0,0
1,NN,NOTNEED4_1.2,sj502,2,0,0
1,NN,NOTNEED5_1.2,sj502,2,0,0
1,NN,NOTNEED6_1.2,sj502,2,0,0
1,UN,UNCNOT1_1.2,sj502,2,0,0
1,UN,UNCNOT2_1.2,sj502,2,0,0
1,UN,UNCNOT3_1.2,sj502,2,0,0
1,UN,UNCNOT4_1.2,sj502,2,0,0
1,UN,UNCNOT5_1.2,sj502,2,0,0
1,UN,UNCNOT6_1.2,sj502,2,0,0
2,UY,UNCNEED3_1.2,sj502,2,1,1
2,UY,UNCNEED5_1.2,sj502,2,1,1
2,YY,NEED3_1.2,sj502,2,1,1
2,YY,NEED5_1.2,sj502,2,1,1
1,NN,NOTNEED1_1.2,sj503,2,0,0
1,NN,NOTNEED2_1.2,sj503,2,0,0
1,NN,NOTNEED3_1.2,sj503,2,0,0
1,NN,NOTNEED4_1.2,sj503,2,0,0
1,NN,NOTNEED5_1.2,sj503,2,0,0
1,NN,NOTNEED6_1.2,sj503,2,0,0
1,UN,UNCNOT1_1.2,sj503,2,0,0
1,UN,UNCNOT2_1.2,sj503,2,0,0
1,UN,UNCNOT3_1.2,sj503,2,0,0
1,UN,UNCNOT4_1.2,sj503,2,0,0
1,UN,UNCNOT5_1.2,sj503,2,0,0
1,UN,UNCNOT6_1.2,sj503,2,0,0
2,UY,UNCNEED3_1.2,sj503,2,1,1
2,UY,UNCNEED5_1.2,sj503,2,1,1
2,YY,NEED3_1.2,sj503,2,1,1
2,YY,NEED5_1.2,sj503,2,1,1
1,NN,NOTNEED1_1.2,sj504,2,0,0
1,NN,NOTNEED2_1.2,sj504,2,0,0
1,NN,NOTNEED3_1.2,sj504,2,0,0
1,NN,NOTNEED4_1.2,sj504,2,0,0
1,NN,NOTNEED5_1.2,sj504,2,0,0
1,NN,NOTNEED6_1.2,sj504,2,0,0
1,UN,UNCNOT1_1.2,sj504,2,0,0
1,UN,UNCNOT2_1.2,sj504,2,0,0
1,UN,UNCNOT3_1.2,sj504,2,0,0
1,UN,UNCNOT4_1.2,sj504,2,0,0
1,UN,UNCNOT5_1.2,sj504,2,0,0
1,UN,UNCNOT6_1.2,sj504,2,0,0
2,UY,UNCNEED3_1.2,sj504,2,1,1
2,UY,UNCNEED5_1.2,sj504,2,1,1
2,YY,NEED3_1.2,sj504,2,1,1
2,YY,NEED5_1.2,sj504,2,1,1
1,NN,NOTNEED1_1.2,sj505,2,0,0
1,NN,NOTNEED2_1.2,sj505,2,0,0
1,NN,NOTNEED3_1.2,sj505,2,0,0
1,NN,NOTNEED4_1.2,sj505,2,0,0
1,NN,NOTNEED5_1.2,sj505,2,0,0
1,NN,NOTNEED6_1.2,sj505,2,0,0
1,UN,UNCNOT1_1.2,sj505,2,0,0
1,UN,UNCNOT2_1.2,sj505,2,0,0
1,UN,UNCNOT3_1.2,sj505,2,0,0
1,UN,UNCNOT4_1.2,sj505,2,0,0
1,UN,UNCNOT5_1.2,sj505,2,0,0
1,UN,UNCNOT6_1.2,sj505,2,0,0
2,UY,UNCNEED3_1.2,sj505,2,1,1
2,UY,UNCNEED5_1.2,sj505,2,1,1
2,YY,NEED3_1.2,sj505,2,1,1
2,YY,NEED5_1.2,sj505,2,1,1
1,NN,NOTNEED1_1,sj506,0,0,0
1,NN,NOTNEED2_1,sj506,0,0,0
1,NN,NOTNEED3_1,sj506,0,0,0
1,NN,NOTNEED4_1,sj506,0,0,0
